Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,year,Month,Day
1,0,6,0,4,4728.09,5,23640.45,2.63,4502,2024,1,29
8,2,9,0,5,12740.54,2,25481.08,4.92,279,2024,5,1
5,2,8,1,2,3594.57,1,3594.57,1.18,2534,2024,7,26
6,4,3,0,2,1154.19,2,2308.38,1.3,3189,2024,7,8
8,2,9,0,2,1167.51,3,3502.53,3.03,3654,2024,9,11
7,3,4,0,5,5326.98,5,26634.9,1.66,4484,2024,5,31
4,3,7,1,2,9515.43,5,47577.15,2.57,2905,2024,5,2
3,1,5,2,4,13456.9,2,26913.8,2.55,2585,2024,12,21
6,4,3,0,2,7463.55,5,37317.75,1.65,1651,2024,10,20
6,4,3,1,3,1744.64,3,5233.92,3.41,2169,2024,12,6
9,2,1,2,0,17251.85,2,34503.7,4.03,4094,2024,6,17
3,1,5,0,5,9714.53,3,29143.59,4.88,4613,2024,4,10
3,1,5,2,3,870.8,2,1741.6,2.51,2632,2024,9,1
4,3,7,1,4,15370.19,1,15370.19,1.89,4306,2024,1,12
3,1,5,0,1,162.33,2,324.66,1.79,4107,2024,3,16
4,3,7,2,4,19470.41,3,58411.23,4.38,114,2024,2,3
7,3,4,0,5,15133.89,4,60535.56,3.77,1879,2024,5,10
7,3,4,1,1,11919.9,2,23839.8,2.8,886,2024,10,28
8,2,9,2,1,1454.04,2,2908.08,2.59,808,2024,8,25
1,0,6,2,0,15304.71,4,61218.84,2.97,2684,2024,3,17
6,4,3,1,5,9729.79,4,38919.16,4.71,556,2024,12,16
2,1,2,1,2,2364.22,3,7092.66,2.75,2884,2024,3,17
2,1,2,1,0,2276.46,4,9105.84,2.18,1168,2024,12,6
8,2,9,1,4,13786.85,2,27573.7,3.9,1364,2024,9,28
4,3,7,1,2,592.08,2,1184.16,4.84,3521,2024,1,25
4,3,7,1,3,10225.71,5,51128.55,1.3,4935,2024,4,26
5,2,8,1,5,1848.13,3,5544.39,1.58,2683,2024,4,9
9,2,1,1,4,10295.46,3,30886.38,3.78,2528,2024,2,6
9,2,1,0,0,15174.09,1,15174.09,4.56,1866,2024,5,20
8,2,9,0,3,8281.56,5,41407.8,2.77,1727,2024,4,21
4,3,7,2,5,4440.15,4,17760.6,4.82,159,2024,1,2
6,4,3,0,2,18923.99,5,94619.95,2.42,3743,2024,10,9
5,2,8,0,2,18790.99,4,75163.96,3.79,4833,2024,6,10
7,3,4,2,0,1814.51,2,3629.02,2.32,72,2024,8,4
5,2,8,2,5,3619.44,1,3619.44,1.74,4740,2024,8,5
7,3,4,1,1,13828.25,2,27656.5,2.38,2542,2024,3,19
4,3,7,2,1,5370.12,5,26850.6,4.7,285,2024,9,1
6,4,3,2,3,15054.97,1,15054.97,2.29,2731,2024,7,16
1,0,6,0,1,9344.55,5,46722.75,3.73,618,2024,8,17
8,2,9,2,5,1500.31,2,3000.62,4.63,4510,2024,11,17
4,3,7,1,0,3413.98,4,13655.92,1.9,799,2024,6,29
1,0,6,0,4,18658.33,1,18658.33,2.44,3647,2024,8,12
6,4,3,0,2,137.79,3,413.37,3.4,3138,2024,7,25
6,4,3,0,2,2791.1,2,5582.2,4.83,2289,2024,1,27
2,1,2,0,1,6445.08,3,19335.24,2.47,4947,2024,8,3
5,2,8,0,3,432.22,4,1728.88,2.94,4247,2024,10,28
8,2,9,1,1,2996.83,2,5993.66,2.4,2952,2024,10,20
4,3,7,0,3,3560.0,3,10680.0,1.06,1852,2024,12,25
6,4,3,2,2,19148.08,5,95740.4,1.13,209,2024,8,4
7,3,4,0,5,5843.91,4,23375.64,4.49,2520,2024,8,4
9,2,1,1,5,16660.49,4,66641.96,2.54,4595,2024,4,25
6,4,3,0,0,14795.9,4,59183.6,2.05,4742,2024,1,17
7,3,4,2,4,7553.26,3,22659.78,3.06,2262,2024,3,25
9,2,1,2,2,10450.9,5,52254.5,3.86,4994,2024,9,28
4,3,7,0,2,9107.65,3,27322.95,2.76,309,2024,11,8
1,0,6,1,5,10613.93,2,21227.86,2.83,4702,2024,2,27
7,3,4,0,2,16909.63,2,33819.26,2.48,2888,2024,1,8
2,1,2,2,0,4512.66,3,13537.98,2.48,1789,2024,5,25
6,4,3,0,4,6148.69,3,18446.07,2.19,4585,2024,6,8
8,2,9,0,4,12803.23,4,51212.92,1.36,545,2024,3,22
5,2,8,2,1,3774.61,2,7549.22,3.48,4713,2024,2,13
0,3,0,1,1,18738.03,1,18738.03,2.16,2618,2024,3,31
8,2,9,0,0,17902.54,1,17902.54,4.57,4113,2024,10,4
8,2,9,0,0,18941.79,1,18941.79,2.13,951,2024,1,20
6,4,3,0,1,12243.64,4,48974.56,4.69,1525,2024,1,17
0,3,0,1,1,17076.19,3,51228.57,2.39,2090,2024,4,30
5,2,8,1,4,3839.91,3,11519.73,3.11,2295,2024,10,23
5,2,8,2,2,6556.74,2,13113.48,4.01,3872,2024,9,8
1,0,6,1,2,1015.01,4,4060.04,2.71,3382,2024,4,22
1,0,6,1,1,4830.62,2,9661.24,2.28,1541,2024,3,24
5,2,8,2,4,5475.35,4,21901.4,3.72,4632,2024,10,11
1,0,6,2,1,18749.89,3,56249.67,4.19,3935,2024,2,28
2,1,2,2,3,8550.92,2,17101.84,1.11,4568,2024,1,30
2,1,2,2,0,4804.64,2,9609.28,1.23,4694,2024,9,22
4,3,7,0,5,7082.71,2,14165.42,3.43,923,2024,6,24
5,2,8,2,5,14688.59,2,29377.18,2.49,1031,2024,4,16
6,4,3,1,2,19259.44,4,77037.76,2.75,4696,2024,6,5
9,2,1,2,4,5161.01,5,25805.05,1.21,2487,2024,10,15
0,3,0,0,2,7045.74,3,21137.22,4.66,859,2024,10,5
1,0,6,2,0,3944.66,5,19723.3,2.0,1325,2024,10,10
4,3,7,0,1,2956.69,5,14783.45,3.12,4503,2024,8,27
9,2,1,2,4,1103.61,2,2207.22,1.4,1239,2024,5,22
6,4,3,1,0,744.55,4,2978.2,1.48,4895,2024,9,30
2,1,2,0,5,508.54,2,1017.08,2.81,1466,2024,10,6
7,3,4,1,0,15619.68,1,15619.68,3.1,2715,2024,8,20
2,1,2,2,5,11160.6,1,11160.6,2.03,2832,2024,11,2
9,2,1,2,5,5527.3,4,22109.2,1.28,3599,2024,1,27
3,1,5,2,2,18470.18,4,73880.72,3.06,4205,2024,8,30
9,2,1,2,4,366.26,5,1831.3,4.52,3057,2024,3,9
5,2,8,0,1,5063.39,5,25316.95,4.42,2080,2024,1,9
9,2,1,1,0,8091.6,3,24274.8,1.15,1903,2024,2,29
7,3,4,2,2,17198.17,5,85990.85,4.07,2823,2024,4,16
1,0,6,1,2,17204.68,1,17204.68,1.44,1632,2024,10,30
7,3,4,2,2,5119.82,5,25599.1,1.09,2221,2024,1,21
5,2,8,1,1,17547.2,2,35094.4,4.72,4721,2024,10,1
2,1,2,2,4,12924.35,2,25848.7,4.05,2359,2024,1,9
3,1,5,2,1,15747.72,5,78738.6,4.62,4071,2024,8,5
5,2,8,0,0,331.37,2,662.74,4.01,1382,2024,9,27
4,3,7,0,2,11185.19,2,22370.38,2.18,1548,2024,12,13
3,1,5,0,5,1282.43,4,5129.72,2.58,4873,2024,3,16
0,3,0,1,2,17615.38,5,88076.9,4.77,1224,2024,11,24
0,3,0,0,5,18022.68,5,90113.4,1.64,4536,2024,9,30
5,2,8,0,5,145.61,5,728.05,3.82,4304,2024,12,2
3,1,5,1,4,8272.25,1,8272.25,1.34,1265,2024,10,22
9,2,1,2,1,9628.48,2,19256.96,4.86,1893,2024,4,16
3,1,5,0,4,19598.26,2,39196.52,3.14,2240,2024,2,18
3,1,5,1,4,2743.64,2,5487.28,4.91,122,2024,3,3
7,3,4,2,4,5676.36,1,5676.36,1.87,1563,2024,5,13
5,2,8,0,2,9288.8,1,9288.8,4.29,665,2024,1,30
7,3,4,1,3,8237.38,5,41186.9,2.83,1845,2024,4,29
6,4,3,2,3,19411.41,4,77645.64,4.01,4857,2024,4,27
0,3,0,2,2,6708.13,1,6708.13,1.15,4801,2024,10,29
7,3,4,1,5,13334.14,4,53336.56,2.67,1953,2024,2,27
6,4,3,1,0,5509.34,1,5509.34,2.43,3487,2024,2,12
7,3,4,0,3,6377.43,1,6377.43,2.49,3560,2024,10,31
5,2,8,0,0,1814.88,4,7259.52,3.82,1745,2024,10,28
9,2,1,0,5,17445.28,4,69781.12,4.87,3594,2024,3,23
0,3,0,1,1,13335.11,4,53340.44,3.25,672,2024,8,2
5,2,8,2,3,15185.23,2,30370.46,1.49,3255,2024,2,18
8,2,9,2,0,10716.82,4,42867.28,2.53,2731,2024,8,4
3,1,5,2,1,5124.49,3,15373.47,1.61,4197,2024,3,3
6,4,3,0,2,8586.41,5,42932.05,2.88,2309,2024,8,6
1,0,6,2,4,10254.03,3,30762.09,4.41,510,2024,11,15
1,0,6,0,5,4210.09,4,16840.36,3.6,3819,2024,8,18
9,2,1,2,3,17507.73,4,70030.92,3.87,3899,2024,12,21
9,2,1,0,2,7374.89,3,22124.67,4.29,2782,2024,2,15
1,0,6,2,4,1765.52,3,5296.56,1.97,3507,2024,2,20
4,3,7,1,1,17114.09,1,17114.09,1.21,1184,2024,12,17
7,3,4,2,1,13362.4,4,53449.6,1.27,2312,2024,5,15
8,2,9,1,0,7631.95,3,22895.85,2.55,3218,2024,10,22
4,3,7,2,2,12583.52,4,50334.08,3.82,1311,2024,5,30
9,2,1,0,4,1025.96,3,3077.88,3.95,435,2024,1,27
7,3,4,1,2,3643.04,5,18215.2,1.29,4972,2024,8,16
7,3,4,0,2,17495.49,5,87477.45,2.44,3280,2024,10,4
7,3,4,0,0,12620.31,5,63101.55,4.91,30,2024,4,17
7,3,4,2,4,7164.95,2,14329.9,2.08,1262,2024,8,5
1,0,6,1,0,8361.6,2,16723.2,2.18,3070,2024,12,5
5,2,8,0,2,9690.12,1,9690.12,4.74,3231,2024,5,24
5,2,8,2,4,18813.21,5,94066.05,1.58,1148,2024,4,8
7,3,4,0,1,3143.76,4,12575.04,3.71,1637,2024,1,16
6,4,3,1,3,18023.83,3,54071.49,3.46,1969,2024,11,9
8,2,9,1,1,5099.45,5,25497.25,3.43,1526,2024,11,10
9,2,1,1,2,3220.07,3,9660.21,3.6,1630,2024,4,1
3,1,5,1,1,10515.52,5,52577.6,1.82,3436,2024,6,6
2,1,2,1,1,2740.57,1,2740.57,2.53,4151,2024,7,4
4,3,7,0,3,3736.08,3,11208.24,3.12,1427,2024,4,15
2,1,2,0,1,4787.24,1,4787.24,1.16,3256,2024,9,8
4,3,7,0,4,7086.95,5,35434.75,2.0,1945,2024,3,6
1,0,6,2,5,1054.77,5,5273.85,4.3,54,2024,10,9
9,2,1,0,1,18571.24,4,74284.96,4.85,1918,2024,8,15
9,2,1,1,0,1146.0,3,3438.0,1.43,2690,2024,9,25
0,3,0,0,1,656.02,4,2624.08,2.85,473,2024,3,23
9,2,1,2,5,7921.8,5,39609.0,3.53,1402,2024,6,8
4,3,7,0,4,7776.95,1,7776.95,3.85,2153,2024,3,28
2,1,2,1,2,6968.79,5,34843.95,1.12,2141,2024,6,27
3,1,5,1,5,18392.29,1,18392.29,2.66,2066,2024,1,17
9,2,1,1,5,1114.55,4,4458.2,4.18,1370,2024,8,21
4,3,7,0,2,9917.85,4,39671.4,4.15,4196,2024,2,28
5,2,8,1,5,12579.26,5,62896.3,3.84,1760,2024,11,9
6,4,3,0,2,406.29,2,812.58,3.98,4191,2024,2,24
8,2,9,2,5,8176.56,2,16353.12,3.53,85,2024,7,2
6,4,3,1,1,4532.2,4,18128.8,3.01,4042,2024,3,28
9,2,1,2,1,19132.42,5,95662.1,3.51,2695,2024,5,20
6,4,3,1,0,16487.23,3,49461.69,1.42,941,2024,9,22
7,3,4,0,2,2773.77,2,5547.54,4.64,1935,2024,1,30
4,3,7,0,3,5471.11,1,5471.11,4.6,2607,2024,1,9
5,2,8,2,1,5458.96,5,27294.8,4.38,3995,2024,1,12
7,3,4,1,2,15180.93,1,15180.93,2.35,908,2024,10,9
2,1,2,0,3,2418.28,4,9673.12,4.66,4933,2024,9,3
6,4,3,0,4,2465.04,4,9860.16,2.45,3968,2024,5,22
1,0,6,1,3,10295.64,3,30886.92,4.79,529,2024,2,21
7,3,4,1,3,17142.99,4,68571.96,1.62,2187,2024,11,16
1,0,6,1,0,12304.2,2,24608.4,3.97,2070,2024,3,15
2,1,2,1,4,2954.59,3,8863.77,3.66,3453,2024,6,4
7,3,4,2,2,977.63,5,4888.15,3.47,4194,2024,2,4
0,3,0,0,3,2384.22,4,9536.88,1.02,3878,2024,7,3
5,2,8,0,0,12211.62,3,36634.86,2.02,2425,2024,10,19
4,3,7,2,0,14533.9,3,43601.7,4.68,1918,2024,10,2
5,2,8,0,2,17689.4,4,70757.6,3.21,4254,2024,3,15
6,4,3,1,1,3979.21,1,3979.21,3.23,1019,2024,9,2
3,1,5,0,5,15169.15,5,75845.75,3.58,170,2024,3,28
4,3,7,1,4,16864.66,2,33729.32,1.09,4203,2024,2,29
8,2,9,2,3,18447.31,2,36894.62,2.75,1220,2024,4,8
5,2,8,0,5,999.66,2,1999.32,3.92,4199,2024,8,10
8,2,9,1,2,13127.25,5,65636.25,2.17,3127,2024,4,12
5,2,8,1,5,10829.1,1,10829.1,4.91,2248,2024,2,18
2,1,2,2,5,14055.41,4,56221.64,1.91,4336,2024,2,8
3,1,5,2,2,2409.8,2,4819.6,2.25,4600,2024,10,17
1,0,6,0,4,5970.52,2,11941.04,3.24,2895,2024,11,17
8,2,9,0,4,10934.46,2,21868.92,4.39,2653,2024,4,6
7,3,4,1,4,2068.08,2,4136.16,2.89,2902,2024,11,28
6,4,3,1,4,19759.83,3,59279.49,3.89,2677,2024,9,4
8,2,9,1,3,4532.83,2,9065.66,1.96,734,2024,9,21
2,1,2,2,5,10348.63,1,10348.63,3.12,3087,2024,1,10
1,0,6,0,4,3480.82,4,13923.28,1.07,1353,2024,5,22
2,1,2,1,5,6284.39,5,31421.95,1.79,509,2024,11,24
3,1,5,2,5,9130.32,4,36521.28,3.12,3760,2024,9,14
9,2,1,2,5,12226.15,1,12226.15,2.97,396,2024,1,14
3,1,5,2,5,12466.79,1,12466.79,3.5,150,2024,9,1
3,1,5,1,1,2911.29,4,11645.16,1.3,4448,2024,4,6
8,2,9,2,5,19012.87,5,95064.35,2.46,4160,2024,12,1
6,4,3,0,0,3339.42,1,3339.42,1.63,275,2024,3,30
9,2,1,1,1,4873.97,2,9747.94,1.63,235,2024,8,30
1,0,6,2,4,17945.73,4,71782.92,3.98,4800,2024,8,9
4,3,7,0,0,6757.84,5,33789.2,1.58,1247,2024,12,26
8,2,9,1,5,19588.31,1,19588.31,1.07,1796,2024,9,10
8,2,9,2,5,7438.18,5,37190.9,1.81,3745,2024,11,16
0,3,0,2,3,13948.09,3,41844.27,2.29,3258,2024,2,15
2,1,2,0,4,11344.52,4,45378.08,3.0,3622,2024,4,12
5,2,8,0,5,12801.9,3,38405.7,4.11,4531,2024,2,10
3,1,5,2,5,19146.37,3,57439.11,2.77,4877,2024,7,21
0,3,0,2,3,3893.99,5,19469.95,1.1,1348,2024,10,23
9,2,1,2,3,151.42,2,302.84,3.23,1892,2024,4,12
6,4,3,2,2,9619.42,2,19238.84,3.39,3404,2024,5,29
2,1,2,0,3,6825.52,2,13651.04,2.61,4205,2024,3,21
4,3,7,2,2,10926.23,4,43704.92,3.26,4531,2024,11,18
9,2,1,1,3,4598.79,3,13796.37,4.9,397,2024,11,2
1,0,6,2,2,7065.21,5,35326.05,2.11,4772,2024,11,12
2,1,2,2,5,1526.46,1,1526.46,4.07,2247,2024,8,26
1,0,6,1,3,19941.02,5,99705.1,1.2,1142,2024,12,6
3,1,5,0,2,11147.82,5,55739.1,1.33,2671,2024,9,11
6,4,3,1,5,10414.98,1,10414.98,3.99,53,2024,4,13
1,0,6,1,4,11165.22,2,22330.44,1.15,126,2024,7,8
4,3,7,2,2,14944.35,3,44833.05,1.38,3781,2024,1,31
1,0,6,1,5,10667.72,4,42670.88,4.1,2926,2024,2,21
3,1,5,1,4,9167.11,2,18334.22,2.97,3308,2024,3,2
8,2,9,2,5,19993.56,2,39987.12,3.13,831,2024,8,18
8,2,9,1,3,4434.99,2,8869.98,4.09,1775,2024,8,13
5,2,8,1,0,16530.57,2,33061.14,1.99,40,2024,10,7
0,3,0,2,2,11535.9,1,11535.9,1.11,365,2024,12,26
3,1,5,1,0,8259.48,5,41297.4,2.2,3761,2024,3,7
3,1,5,0,2,18454.11,2,36908.22,1.43,2504,2024,8,14
9,2,1,0,2,15987.47,1,15987.47,1.17,2959,2024,5,22
0,3,0,0,0,171.84,4,687.36,4.49,1896,2024,1,21
9,2,1,2,0,11177.99,4,44711.96,4.23,4051,2024,10,2
7,3,4,2,3,16913.5,4,67654.0,3.78,1136,2024,1,4
3,1,5,2,1,7976.39,4,31905.56,1.06,77,2024,2,6
8,2,9,1,4,14072.76,1,14072.76,1.01,3882,2024,2,1
7,3,4,1,5,18797.31,3,56391.93,2.92,223,2024,8,10
8,2,9,0,2,13868.47,5,69342.35,4.01,3662,2024,7,9
3,1,5,2,1,12389.51,1,12389.51,3.76,3599,2024,10,5
3,1,5,0,5,1334.55,4,5338.2,4.56,4542,2024,10,3
0,3,0,0,4,16246.79,1,16246.79,1.34,3650,2024,11,6
3,1,5,2,4,10666.39,3,31999.17,3.63,1584,2024,3,27
9,2,1,0,4,7677.49,2,15354.98,3.6,4257,2024,11,28
9,2,1,0,1,17694.77,3,53084.31,3.37,612,2024,6,15
8,2,9,0,1,18241.04,4,72964.16,1.04,687,2024,7,4
3,1,5,1,4,13385.64,3,40156.92,2.17,1056,2024,5,3
6,4,3,1,3,14762.71,4,59050.84,1.3,1259,2024,7,21
7,3,4,1,3,470.41,3,1411.23,4.08,2780,2024,2,14
5,2,8,2,2,5114.19,5,25570.95,3.5,3398,2024,8,19
3,1,5,2,0,15249.35,4,60997.4,4.96,2966,2024,5,14
8,2,9,1,1,17259.48,3,51778.44,3.02,4353,2024,9,4
8,2,9,0,3,17136.35,4,68545.4,4.75,2853,2024,11,23
6,4,3,0,5,2526.38,4,10105.52,2.93,1335,2024,10,18
9,2,1,2,3,4678.56,4,18714.24,4.81,2162,2024,10,4
5,2,8,1,4,19584.22,4,78336.88,1.63,3618,2024,3,27
6,4,3,0,5,8853.09,4,35412.36,2.25,2186,2024,3,14
9,2,1,2,4,11438.09,3,34314.27,3.08,2693,2024,10,9
8,2,9,0,3,9489.09,5,47445.45,1.16,3186,2024,1,24
4,3,7,0,0,18780.93,1,18780.93,4.26,486,2024,4,28
4,3,7,2,0,8645.32,2,17290.64,1.42,3189,2024,2,1
2,1,2,1,1,5791.29,3,17373.87,3.07,4463,2024,10,30
0,3,0,1,5,12678.56,3,38035.68,4.54,887,2024,7,2
6,4,3,0,1,13436.51,5,67182.55,4.94,4071,2024,5,19
3,1,5,1,1,10534.53,2,21069.06,2.77,989,2024,10,30
1,0,6,2,0,4221.32,2,8442.64,3.89,3614,2024,7,15
8,2,9,2,4,7663.1,4,30652.4,3.53,660,2024,6,20
7,3,4,2,1,7594.46,5,37972.3,1.09,449,2024,8,22
8,2,9,1,1,7098.46,2,14196.92,1.38,50,2024,9,15
8,2,9,2,0,6481.44,2,12962.88,3.78,3608,2024,7,23
6,4,3,2,1,13532.16,3,40596.48,3.9,2857,2024,3,25
2,1,2,0,0,5746.76,5,28733.8,3.37,853,2024,10,26
1,0,6,2,2,19757.07,5,98785.35,4.84,4375,2024,3,20
8,2,9,2,0,3734.34,2,7468.68,2.14,3488,2024,7,21
4,3,7,0,3,2177.18,4,8708.72,1.94,3987,2024,9,3
3,1,5,1,4,19384.22,5,96921.1,4.96,4586,2024,3,10
7,3,4,0,4,17323.92,5,86619.6,1.58,2638,2024,6,22
0,3,0,2,1,3216.5,4,12866.0,1.37,1520,2024,2,1
9,2,1,2,4,17827.22,3,53481.66,3.08,2728,2024,4,13
9,2,1,2,3,12220.23,4,48880.92,3.42,2922,2024,8,21
7,3,4,2,5,465.85,3,1397.55,1.43,3569,2024,6,15
4,3,7,2,4,8648.5,2,17297.0,3.79,3404,2024,5,19
0,3,0,2,3,9650.54,5,48252.7,1.45,4519,2024,8,5
4,3,7,1,2,16400.81,3,49202.43,3.64,2878,2024,3,15
4,3,7,2,2,7989.59,3,23968.77,3.79,320,2024,2,17
5,2,8,0,3,2574.36,5,12871.8,3.48,1335,2024,4,2
7,3,4,0,5,3467.4,1,3467.4,3.93,1951,2024,11,26
8,2,9,0,1,4889.55,1,4889.55,4.72,3979,2024,11,2
1,0,6,1,1,18294.59,5,91472.95,3.38,2096,2024,9,13
6,4,3,0,4,6850.67,3,20552.01,1.51,2737,2024,3,24
5,2,8,2,1,19681.96,3,59045.88,3.07,744,2024,4,6
7,3,4,1,4,17131.49,4,68525.96,3.64,1783,2024,5,15
8,2,9,0,1,10937.97,1,10937.97,2.52,281,2024,7,11
9,2,1,0,4,3444.29,2,6888.58,2.06,4508,2024,3,3
6,4,3,0,5,8123.97,4,32495.88,3.75,175,2024,10,15
3,1,5,2,0,7267.57,2,14535.14,2.9,2165,2024,3,6
5,2,8,1,4,9086.66,5,45433.3,4.0,3009,2024,3,7
9,2,1,2,0,17541.88,1,17541.88,4.16,122,2024,10,21
7,3,4,1,4,521.67,5,2608.35,2.93,3264,2024,8,27
5,2,8,0,2,4371.75,3,13115.25,3.38,1497,2024,10,8
5,2,8,2,5,18283.65,2,36567.3,1.61,55,2024,10,10
3,1,5,1,5,17162.16,5,85810.8,2.65,1134,2024,12,8
0,3,0,0,5,10125.5,5,50627.5,4.24,3505,2024,7,18
5,2,8,1,2,7041.36,1,7041.36,3.69,1434,2024,6,27
0,3,0,1,0,11431.99,1,11431.99,4.92,4360,2024,11,2
0,3,0,1,4,18133.41,2,36266.82,3.67,2648,2024,10,29
7,3,4,2,5,12483.8,3,37451.4,2.78,2344,2024,4,2
8,2,9,2,3,13981.68,1,13981.68,4.49,4944,2024,8,31
9,2,1,0,1,11226.77,4,44907.08,3.13,3701,2024,6,13
0,3,0,2,3,16469.32,5,82346.6,2.09,3003,2024,8,28
7,3,4,0,1,16570.09,2,33140.18,4.89,4401,2024,12,4
6,4,3,1,1,8980.94,4,35923.76,1.93,2841,2024,3,3
7,3,4,0,4,8315.88,3,24947.64,2.27,211,2024,5,14
0,3,0,2,2,6848.16,1,6848.16,2.27,3427,2024,12,24
6,4,3,1,3,10442.38,5,52211.9,2.94,966,2024,6,25
0,3,0,1,0,14564.28,3,43692.84,1.77,27,2024,11,15
8,2,9,1,2,8448.0,1,8448.0,4.89,707,2024,4,17
1,0,6,1,4,10326.32,4,41305.28,2.63,842,2024,12,7
1,0,6,1,5,8110.55,3,24331.65,4.51,2107,2024,10,4
3,1,5,1,3,6589.78,3,19769.34,4.69,1470,2024,2,17
5,2,8,0,0,12358.02,1,12358.02,4.58,105,2024,1,23
1,0,6,2,4,15505.5,1,15505.5,2.37,4749,2024,4,26
2,1,2,2,2,14275.74,1,14275.74,4.15,333,2024,11,12
6,4,3,2,1,4723.35,3,14170.05,2.08,885,2024,9,19
7,3,4,0,0,8703.8,2,17407.6,4.13,1924,2024,12,22
8,2,9,1,1,7175.99,1,7175.99,4.12,30,2024,11,14
1,0,6,1,2,2764.25,5,13821.25,2.04,2965,2024,1,31
1,0,6,1,0,502.35,1,502.35,3.72,506,2024,7,13
8,2,9,0,2,10022.86,1,10022.86,3.95,2790,2024,11,4
8,2,9,1,2,15635.82,4,62543.28,1.27,1066,2024,11,10
9,2,1,1,1,15691.97,2,31383.94,2.84,1196,2024,1,30
7,3,4,0,1,9291.18,4,37164.72,2.4,3655,2024,3,23
4,3,7,1,4,19803.23,5,99016.15,3.89,3333,2024,5,13
2,1,2,0,0,4434.02,2,8868.04,3.14,1906,2024,11,11
0,3,0,0,0,16350.89,4,65403.56,4.99,3814,2024,3,16
0,3,0,2,2,3721.23,2,7442.46,3.32,1380,2024,7,7
7,3,4,2,4,4464.74,1,4464.74,3.85,1277,2024,7,29
6,4,3,2,3,2164.14,3,6492.42,1.35,3636,2024,5,23
7,3,4,0,0,4226.89,1,4226.89,4.46,4019,2024,1,10
9,2,1,0,5,8197.08,4,32788.32,1.1,3882,2024,3,20
7,3,4,1,5,7005.96,1,7005.96,1.82,2030,2024,4,20
7,3,4,0,4,2675.16,3,8025.48,3.42,4419,2024,2,17
3,1,5,0,1,14785.88,4,59143.52,3.96,1421,2024,11,1
1,0,6,0,3,18363.88,5,91819.4,4.15,766,2024,5,21
5,2,8,2,1,888.24,4,3552.96,4.46,4092,2024,8,1
3,1,5,1,2,11824.53,5,59122.65,1.72,3948,2024,4,26
0,3,0,0,5,2844.9,3,8534.7,2.44,3879,2024,10,23
7,3,4,0,0,6952.3,4,27809.2,3.04,2467,2024,7,3
8,2,9,1,5,3957.17,3,11871.51,1.31,1644,2024,8,26
2,1,2,2,4,2740.35,5,13701.75,2.25,1371,2024,7,10
4,3,7,0,1,7725.92,4,30903.68,4.65,4277,2024,12,11
1,0,6,0,0,18632.35,4,74529.4,2.19,4663,2024,2,22
3,1,5,1,1,14949.62,5,74748.1,1.54,3672,2024,11,11
2,1,2,1,0,10767.66,3,32302.98,3.98,337,2024,8,1
3,1,5,0,2,11651.66,3,34954.98,4.76,452,2024,7,23
0,3,0,0,1,18578.58,4,74314.32,1.48,3711,2024,6,27
7,3,4,0,0,17364.94,3,52094.82,4.14,173,2024,5,1
7,3,4,1,2,10190.64,4,40762.56,2.03,1206,2024,10,25
5,2,8,0,1,10065.39,4,40261.56,2.65,4102,2024,11,28
6,4,3,0,5,12191.11,4,48764.44,4.34,2466,2024,3,31
1,0,6,0,3,5329.43,4,21317.72,3.65,1759,2024,10,20
3,1,5,2,3,15724.45,2,31448.9,2.39,1793,2024,2,25
4,3,7,2,0,8740.61,4,34962.44,3.88,3432,2024,12,8
9,2,1,2,3,7010.84,5,35054.2,1.61,1123,2024,3,6
2,1,2,1,5,17441.88,2,34883.76,2.35,1409,2024,12,11
3,1,5,2,3,19346.64,5,96733.2,1.43,3405,2024,7,24
5,2,8,1,4,5568.12,2,11136.24,2.72,2141,2024,7,20
0,3,0,0,5,8378.49,2,16756.98,4.54,4918,2024,7,11
8,2,9,0,0,18862.75,3,56588.25,3.86,1196,2024,12,22
9,2,1,1,2,17680.72,5,88403.6,2.82,1033,2024,10,20
3,1,5,1,1,9856.41,5,49282.05,3.17,1557,2024,5,11
4,3,7,0,1,2030.11,3,6090.33,1.89,1974,2024,11,26
5,2,8,0,4,18315.85,2,36631.7,1.59,3129,2024,2,15
8,2,9,2,2,15510.61,3,46531.83,3.63,3409,2024,5,7
3,1,5,2,0,1804.96,3,5414.88,4.51,4251,2024,12,2
3,1,5,0,3,279.18,4,1116.72,4.29,1284,2024,3,9
5,2,8,1,1,1648.59,1,1648.59,3.08,3847,2024,1,29
0,3,0,0,4,19943.7,5,99718.5,1.6,1532,2024,11,18
0,3,0,0,3,13349.52,3,40048.56,4.0,4243,2024,8,2
5,2,8,2,5,3524.68,4,14098.72,2.74,3780,2024,5,15
7,3,4,2,2,3066.64,2,6133.28,4.33,4280,2024,1,9
6,4,3,0,5,14079.38,2,28158.76,2.28,1320,2024,2,20
9,2,1,1,0,17665.57,1,17665.57,1.85,4124,2024,9,12
1,0,6,1,4,10790.65,2,21581.3,2.22,661,2024,9,8
9,2,1,2,2,9039.93,1,9039.93,1.26,2428,2024,8,15
5,2,8,2,5,9501.17,2,19002.34,3.15,953,2024,10,22
1,0,6,1,0,15110.7,1,15110.7,1.27,4594,2024,2,27
7,3,4,2,4,1398.5,1,1398.5,3.71,1734,2024,4,16
8,2,9,0,0,5807.33,1,5807.33,4.93,3050,2024,11,30
